NPI,Ind_PAC_ID,Provider Last Name,Provider First Name,Provider Middle Name,suff,Procedure_Category,Count,Percentile,Profile_Display_Indicator
1750360020,1951301985,FINLEY,JOHN,J,IV,Coronary angioplasty and stenting,30,50.0,Y
1750366761,2860391505,WOOTTON,FRANK,TAYLOR,III,Colonoscopy,365,93.0,Y
1750378725,5294867925,HAIZLIP,THOMAS,M,JR.,Colonoscopy,141,62.0,Y
1750380770,345230363,MCGARVEY,JOSEPH,F X,JR.,Coronary angioplasty and stenting,49,70.0,Y
1750380770,345230363,MCGARVEY,JOSEPH,F X,JR.,Pacemaker insertion or repair,12,64.0,Y
1750387239,3476567629,CROWE,WILLIAM,R,JR.,Prostate resection,18,52.0,Y
1750389029,9638226301,HENRY,CLARKE,LATTA,JR.,Coronary artery bypass graft (CABG),34,54.0,Y
1750399275,9830198050,WAHL,MELVIN,M,JR.,Spinal fusion,108,95.0,Y
1750484861,547324915,VILLAZON,SANTIAGO,J,JR.,Cataract surgery,564,86.0,Y
1750489159,2466613161,HAMRICK,R,EDWARD,JR.,Hernia repair – groin (open),42,98.0,Y
1750515029,9830338078,KING,CYRUS,B,III,Spinal fusion,32,67.0,Y
1750518437,6800067257,HIGGINS,MICHAEL,S,JR.,Hernia repair (minimally invasive),27,88.0,Y
1750547352,941494256,BUCK,DONALD,W,II,Mastectomy,11,56.0,Y
1750590485,8729131990,BIRBARI,JOHN,L,JR.,Hernia repair (minimally invasive),27,88.0,Y
1750701355,345546313,BARKER,MICHAEL,P,JR.,Colonoscopy,127,59.0,Y
1750725040,2264782465,MILLER,JOHN,W,JR.,Colonoscopy,68,45.0,Y
1750887543,9638434137,ZEITER,JOHN,HENRY,JR.,Cataract surgery,49,46.0,Y
1760417125,5991786808,DEVENUTO,JOSEPH,J,JR.,Cataract surgery,18,37.0,Y
1760424840,1850365404,TORRES,LOUIS,A,JR.,Colonoscopy,58,42.0,Y
1760426670,7911941455,BENNETT,JAMES,G,JR.,Coronary angioplasty and stenting,59,77.0,Y
1760430383,2062308612,MOORE,JOHN,H,III,Colonoscopy,224,78.0,Y
1760459747,6608972732,PORET,HARVEY,A,III,Coronary artery bypass graft (CABG),14,30.0,Y
1760461925,5799738860,HATHAWAY,JOSEPH,M,JR.,Colonoscopy,502,97.0,Y
1760468771,1355311739,WEBSTER,LESLIE,TILLOTSON,III,Hernia repair – groin (open),21,92.0,Y
1760468771,1355311739,WEBSTER,LESLIE,TILLOTSON,III,Hernia repair (minimally invasive),36,94.0,Y
1760473052,2769419266,DENNIS,DOUGLAS,ALAN,JR.,Hip replacement,19,54.0,Y
1760473052,2769419266,DENNIS,DOUGLAS,ALAN,JR.,Knee replacement,36,53.0,Y
1760478192,1153454525,LEWIS,THOMAS,J,JR.,Colonoscopy,457,96.0,Y
1760478689,9133107212,FANOUS,ELIAS,I,JR.,Colonoscopy,183,71.0,Y
1760484372,1052458064,JACKSON,TERRENCE,J,JR.,Colonoscopy,419,95.0,Y
1760485148,1254310048,MORRISSETTE,CHARLES,TROY,JR.,Colonoscopy,304,88.0,Y
1760486757,3072406982,BARBARO,SALVATORE,A,III,Coronary angioplasty and stenting,22,39.0,Y
1760486757,3072406982,BARBARO,SALVATORE,A,III,Pacemaker insertion or repair,12,64.0,Y
1760548036,7517104649,DICKERSON,JAMES,ALBERT,II,Hernia repair (minimally invasive),25,86.0,Y
1760582951,941274997,SMITH,HENRY,W,III,Coronary angioplasty and stenting,19,35.0,Y
1760587778,6002720836,CURRY,ROBERT,L,IV,Prostate resection,19,55.0,Y
1760598296,1850364159,DUPPS,WILLIAM,JOSEPH,JR.,Cataract surgery,38,43.0,Y
1760687503,4688766462,SURDELL,DANIEL,L,JR.,Spinal fusion,11,45.0,Y
1770543563,5395721898,SLAPPEY,JOSEPH,E,JR.,Hip replacement,31,65.0,Y
1770543563,5395721898,SLAPPEY,JOSEPH,E,JR.,Knee replacement,72,74.0,Y
1770546699,8022165521,STONE,ROBERT,THOMAS,JR.,Cataract surgery,213,64.0,Y
1770550196,3971414012,GARRED,JOHN,L,JR.,Colonoscopy,28,31.0,Y
1770568289,3476511684,WEBER,JOHN,R,JR.,Colonoscopy,638,99.0,Y
1770578239,7618977570,JANSEN,FRANCIS,C,JR.,Cataract surgery,866,93.0,Y
1770581589,5698818581,JOHNSON,WILLIAM,E,III,Coronary artery bypass graft (CABG),61,82.0,Y
1770581753,3375552748,THOMAS,ROBERT,S,JR.,Colonoscopy,399,94.0,Y
1770581753,3375552748,THOMAS,ROBERT,S,JR.,Hernia repair – groin (open),27,95.0,Y
1770581753,3375552748,THOMAS,ROBERT,S,JR.,Mastectomy,19,70.0,Y
1770585408,3678687688,JONES,PAUL,V,SR.,Cataract surgery,13,35.0,Y
1770585994,1759370513,FULP,RAYMOND,T,III,Hip replacement,11,42.0,Y
1770594251,8729072913,WISE,WILLIAM,E,JR.,Colonoscopy,44,37.0,Y
1770624447,6103878293,LIPCAN,MICHAEL,T,III,Colonoscopy,179,71.0,Y
1770650236,2466580147,CHRISTY,RALPH,S,JR.,Coronary artery bypass graft (CABG),53,76.0,Y
1770667651,1759432750,SMALLFIELD,GEORGE,BLAIR,III,Colonoscopy,23,29.0,Y
1770686867,3173655180,GRECO,JOHN,S,JR.,Cataract surgery,52,46.0,Y
1770738312,1355664368,BARONNE,LON,MICHAEL,II,Spinal fusion,95,94.0,Y
1770802852,1557658853,PASHALIDES,THOMAS,A,II,Prostate resection,13,40.0,Y
1770859092,1557654753,FISHER,GEORGE,H,II,Cataract surgery,373,77.0,Y
1770937047,9133409931,SUTTON,JOSEPH,CARL,III,Knee replacement,13,32.0,Y
1780603555,8628979069,HALLMON,WILLIAM,N,JR.,Colonoscopy,393,94.0,Y
1780628388,7810182029,PENN,DONALD,E,JR.,Colonoscopy,407,95.0,Y
1780630988,4183710684,GUGLIELMETTI,JOHN,L,JR.,Hernia repair – groin (open),56,99.0,Y
1780630988,4183710684,GUGLIELMETTI,JOHN,L,JR.,Mastectomy,94,97.0,Y
1780635607,7719058080,ROBERTS,DAVID,K,III,Coronary angioplasty and stenting,72,84.0,Y
1780639443,4688678428,REEVES,HUGH,M,JR.,Prostate resection,35,80.0,Y
1780639500,3779563655,BRUNSON,CHARLIE,ED,JR.,Coronary angioplasty and stenting,52,72.0,Y
1780643775,7315832995,DIMARINO,ANTHONY,J,JR.,Colonoscopy,80,48.0,Y
1780649616,1951294677,BROWN,WILLIAM,M,III,Coronary artery bypass graft (CABG),77,90.0,Y
1780660977,7113976689,BOWERS,PATRICK,J,JR.,Cataract surgery,291,71.0,Y
1780675363,42103202,HART,JOHN,C,JR.,Cataract surgery,409,79.0,Y
1780678979,9133144199,KELLY,CHARLES,E,II,Colonoscopy,102,53.0,Y
1780680496,941383681,SHOULTZ,CHARLES,ALBERT,III,Coronary angioplasty and stenting,170,98.0,Y
1780683144,3779546510,PIPKIN,CHARLES,STUART,III,Spinal fusion,11,45.0,Y
1780736645,749387728,STEVENSON,WILLIS,W,III,Knee replacement,19,38.0,Y
1780805390,8426228974,TERRIEN,CHRISTOPHER,MARLOWE,III,Coronary artery bypass graft (CABG),52,75.0,Y
1780812321,5597914937,TANKSLEY,JOHN,ANTHONY,JR.,Knee replacement,23,42.0,Y
1780812651,6406095686,HOUGAS,JAMES,EDWARD,III,Colonoscopy,21,28.0,Y
1780843607,4587808266,PROUT,DAVEY,L,JR.,Coronary angioplasty and stenting,18,33.0,Y
1780847673,8123275286,PERRY,EDWARD,CHARLES,III,Spinal fusion,60,84.0,Y
1780877944,8224182647,AERTKER,ROBERT,J,III,Colonoscopy,110,56.0,Y
1790043362,9032355755,THOMAS,LEWIS,J,IV,Prostate resection,11,35.0,Y
1790705010,840353397,PREJEAN,CURTIS,A,JR.,Coronary artery bypass graft (CABG),12,27.0,Y
1790705036,1052346798,TEDESCO,VICTOR,E,IV,Coronary artery bypass graft (CABG),59,81.0,Y
1790708022,8628238466,GIACHINO,JUAN,C,JR.,Mastectomy,14,62.0,Y
1790719268,5890712194,ST CLAIRE,DONALD,ANTHONY,JR.,Coronary angioplasty and stenting,49,70.0,Y
1790729051,8729050422,WAHLIG,JOHN,B,JR.,Spinal fusion,50,79.0,Y
1790729127,7911974688,MACDONALD,WARREN,F,JR.,Knee replacement,14,33.0,Y
1790733038,2567511710,HOWTON,JOHNNY,D,JR.,Colonoscopy,362,92.0,Y
1790734226,8921000985,BOWEN,SAMUEL,ROBERT,II,Spinal fusion,133,97.0,Y
1790742690,4183608706,HNELESKI,IGNATIUS,S,III,Cataract surgery,386,78.0,Y
1790744589,5991716193,CURTIS,JOSEPH,F,JR.,Hip replacement,21,56.0,Y
1790744589,5991716193,CURTIS,JOSEPH,F,JR.,Knee replacement,56,66.0,Y
1790745164,3476739871,WILLIAMS,JOHN,T,JR.,Hip replacement,152,98.0,Y
1790745164,3476739871,WILLIAMS,JOHN,T,JR.,Knee replacement,246,98.0,Y
1790750172,3779619119,GUENTHER,JOSEPH,MICHAEL,JR.,Mastectomy,148,99.0,Y
1790758829,9335102441,PEREGO,KENNETH,L,II,Prostate resection,35,80.0,Y
1790767382,9335146778,CARBONE,DOMINICK,J,JR.,Prostate resection,53,92.0,Y
1790776821,9830223957,LANCASTER,JAMES,M,II,Hip replacement,105,93.0,Y
1790776821,9830223957,LANCASTER,JAMES,M,II,Knee replacement,128,89.0,Y
1790782084,648226662,MCCLELLAND,MICHAEL,L,JR.,Prostate resection,43,87.0,Y
1790799856,7416099320,TURNER,WILLIAM,F,JR.,Coronary artery bypass graft (CABG),199,99.0,Y
1790805513,5991899379,ALLEY,JOHN,R,JR.,Hernia repair – groin (open),31,96.0,Y
1790858454,9638275803,HATCHER,PAUL,A,SR.,Prostate resection,54,92.0,Y
1790862506,8527249267,TOWNSEND,MURPHY,F,III,Prostate resection,47,90.0,Y
1790878692,3577624550,NORMAN,JOHN,T,SR.,Hip replacement,55,79.0,Y
1790878692,3577624550,NORMAN,JOHN,T,SR.,Knee replacement,50,63.0,Y
1790973915,5294982823,ZOLA,JOSEPH,C,JR.,Prostate resection,21,59.0,Y
1790984151,2062586266,FREUND,WILLIAM,L,JR.,Hernia repair (minimally invasive),39,95.0,Y
1790988087,42497554,BLACK,CHARLES,H,IV,Knee replacement,16,35.0,Y
1801095831,2860556016,MATEY,DOUGLAS,A,III,Hip replacement,17,51.0,Y
1801095831,2860556016,MATEY,DOUGLAS,A,III,Knee replacement,96,82.0,Y
1801234729,446474258,MORSE,STEPHEN,A,JR.,Colonoscopy,24,29.0,Y
1801821756,4880686427,LUBER,JOHN,M,JR.,Coronary artery bypass graft (CABG),37,58.0,Y
1801821897,6204806813,BARNARD,JOHN,W,JR.,Knee replacement,48,62.0,Y
1801823398,7719878180,KIM,CHARLES,OCK,JR.,Prostate resection,21,59.0,Y
1801823729,8325940992,SOTO,LELAND,J,III,Hernia repair (minimally invasive),31,91.0,Y
1801843271,4981611431,BOWERS,TIMOTHY,K,JR.,Colonoscopy,24,29.0,Y
1801843271,4981611431,BOWERS,TIMOTHY,K,JR.,Hernia repair (minimally invasive),16,74.0,Y
1801857651,42225724,HATCH,GEORGE,F,JR.,Cataract surgery,293,71.0,Y
1801858469,4688708886,NEWMAN,RUDOLPH,M,JR.,Cataract surgery,244,67.0,Y
1801861240,2961590161,EAVES,WILLIAM,B,II,Coronary angioplasty and stenting,27,46.0,Y
1801865019,9335037829,CLEARY,ROBERT,M,JR.,Coronary angioplasty and stenting,30,50.0,Y
1801873633,6103960612,HARRISON,MARION,E,III,Colonoscopy,87,50.0,Y
1801878525,4486623097,HESTERBERG,RAYMOND,C,JR.,Cataract surgery,36,43.0,Y
1801882345,42287021,WAKEFIELD,JAMES,G,III,Colonoscopy,12,23.0,Y
1801882394,4688643042,COLLINS,MICHAEL,J,JR.,Cataract surgery,1705,99.0,Y
1801895107,1254455801,KUFFEL,RONALD,RICHARD,JR.,Cataract surgery,21,39.0,Y
1801899554,4385676279,WEAVER,CHARLES,E,JR.,Spinal fusion,31,66.0,Y
1801906433,8022202936,GLOVER,FRANK,EUGENE,JR.,Prostate resection,37,82.0,Y
1811013246,143321331,MERLINO,JOHN,A,III,Pacemaker insertion or repair,151,99.0,Y
1811019797,7810065612,BACCALA,ANGELO,A,JR.,Prostate resection,20,57.0,Y
1811038730,9032211933,SALA,ANTHONY,DAVID,II,Cataract surgery,581,87.0,Y
1811069339,5092759613,BROGAN,WALTER,C,III,Coronary angioplasty and stenting,32,52.0,Y
1811069339,5092759613,BROGAN,WALTER,C,III,Pacemaker insertion or repair,18,69.0,Y
1811077670,4587617691,MARCHAND,ARTURO,E,JR.,Coronary angioplasty and stenting,29,48.0,Y
1811308539,7618193772,HOAK,THOMAS,CARLTON,JR.,Hip replacement,33,66.0,Y
1811308539,7618193772,HOAK,THOMAS,CARLTON,JR.,Knee replacement,75,76.0,Y
1811384373,1153748066,BROCK,PAUL,BENNETT,JR.,Hernia repair (minimally invasive),38,94.0,Y
1811908924,4284686593,TAYOUN,JAMES,J,JR.,Hernia repair (minimally invasive),24,85.0,Y
1811909716,1254417108,CASEY,JOHN,J,JR.,Hip replacement,18,52.0,Y
1811909716,1254417108,CASEY,JOHN,J,JR.,Knee replacement,58,67.0,Y
1811916414,9931202363,MAYES,CHARLES,E,JR.,Coronary angioplasty and stenting,35,56.0,Y
1811916414,9931202363,MAYES,CHARLES,E,JR.,Pacemaker insertion or repair,36,78.0,Y
1811919665,3072592989,BOWERS,JOHN,A,JR.,Coronary angioplasty and stenting,58,76.0,Y
1811919665,3072592989,BOWERS,JOHN,A,JR.,Pacemaker insertion or repair,35,78.0,Y
1811931074,2668461013,SIMPSON,WILLIAM,F,JR.,Colonoscopy,45,37.0,Y
1811954324,648206359,WHITE,ELBERT,A,IV,Spinal fusion,19,55.0,Y
1811965288,7113931288,ASHBURN,FRANK,S,JR.,Cataract surgery,45,45.0,Y
1811966799,4486690468,LARGO,DONALD,J,JR.,Hernia repair – groin (open),14,85.0,Y
1811974298,3476530270,ROBBINS,EARL,GLEN,II,Colonoscopy,203,75.0,Y
1811976517,840180030,DENNIS,PATRICK,HARLEY,JR.,Cataract surgery,19,38.0,Y
1811977002,4486838703,RAVELO,JORGE,E,JR.,Hernia repair – groin (open),17,89.0,Y
1811977986,1850464454,PORTERFIELD,JOHN,R,JR.,Hernia repair (minimally invasive),29,90.0,Y
1811990161,7214831841,REEDER,RALPH,F,JR.,Spinal fusion,21,57.0,Y
1811992019,648479006,ENDL,MICHAEL,JOHN,II,Cataract surgery,637,89.0,Y
1811995962,3274442215,WEISS,CARL,B,JR.,Hip replacement,41,72.0,Y
1811995962,3274442215,WEISS,CARL,B,JR.,Knee replacement,70,73.0,Y
1811998404,8921130790,WILD,JOHN,J,JR.,Hip replacement,79,87.0,Y
1811998404,8921130790,WILD,JOHN,J,JR.,Knee replacement,177,95.0,Y
1811998552,3274616628,DICKMAN,JAMES,J,III,Colonoscopy,15,25.0,Y
1821001116,8325086861,SEIDEL,RICHARD,HESTON,JR.,Colonoscopy,355,92.0,Y
1821005265,9335181379,PIERCE,PAUL,W,IV,Coronary angioplasty and stenting,136,97.0,Y
1821005265,9335181379,PIERCE,PAUL,W,IV,Pacemaker insertion or repair,40,80.0,Y
1821040338,4981787934,STANDEFFER,WILLIAM,C,JR.,Knee replacement,38,55.0,Y
1821063884,8729272026,RICHARDS,ROBERT,DIROM,JR.,Colonoscopy,466,97.0,Y
1821072406,7214841576,WILLIAMS,JOEL,A,III,Mastectomy,16,66.0,Y
1821078403,9335284710,BRANCH,CHARLES,L,JR.,Spinal fusion,107,95.0,Y
1821078973,7113082769,FRIMAN,THOMAS,B,SR.,Cataract surgery,100,53.0,Y
1821098526,6103896725,EHLERS,RICHARD,A,II,Mastectomy,33,83.0,Y
1821163585,1254384662,FISCHER,PHILIP,J,II,Hernia repair – groin (open),41,98.0,Y
1821163585,1254384662,FISCHER,PHILIP,J,II,Mastectomy,37,85.0,Y
1821197609,8022909597,JOHNSON,JOHN,T,JR.,Colonoscopy,277,85.0,Y
1821197609,8022909597,JOHNSON,JOHN,T,JR.,Hernia repair (minimally invasive),27,88.0,Y
1821268368,3577616879,JONES,PRESTON,ALLEN,JR.,Colonoscopy,363,93.0,Y
1821282849,4981873270,SUBRAMANIAN,VAIRAVAN,S,JR.,Prostate resection,11,35.0,Y
1821309592,9436314226,MANK,GERALD,WAYNE,III,Colonoscopy,354,92.0,Y
1821357773,6204108764,SWEET,RICHARD,ALEXANDER,II,Hip replacement,234,99.0,Y
1821357773,6204108764,SWEET,RICHARD,ALEXANDER,II,Knee replacement,347,99.0,Y
1831107309,8224924741,DELASHAW,JOHNNY,B,JR.,Spinal fusion,24,60.0,Y
1831119262,5193617462,SLOAN,FRANK,K,JR.,Cataract surgery,183,61.0,Y
1831137595,7214820885,HASTY,BENJAMIN,RAY,JR.,Cataract surgery,453,82.0,Y
1831142090,7618941675,KAUFMAN,HENRY,JOSEPH,IV,Hernia repair (minimally invasive),13,67.0,Y
1831142090,7618941675,KAUFMAN,HENRY,JOSEPH,IV,Mastectomy,43,87.0,Y
1831153337,4587566708,HELM,ROBERT,E,JR.,Coronary artery bypass graft (CABG),46,69.0,Y
1831172253,7719989318,RENTZ,JAMES,NORMAN,JR.,Knee replacement,32,50.0,Y
1831177377,8820070154,PARKER,HARRIS,HARTWELL,III,Hernia repair – groin (open),35,97.0,Y
1831177377,8820070154,PARKER,HARRIS,HARTWELL,III,Mastectomy,77,95.0,Y
1831178649,5698822518,MORRISSEY,WILLIAM,M,JR.,Mastectomy,12,58.0,Y
1831191162,2062309396,MCCABE,MARSHALL,EDWARD,III,Colonoscopy,226,79.0,Y
1831194380,8729070917,VALUSKA,JAMES,W,JR.,Hernia repair (minimally invasive),19,79.0,Y
1831205160,2567404635,REYNOLDS,JOHN,M,IV,Knee replacement,44,59.0,Y
1831363985,3971894916,WILLIAMS,JUDSON,BLOUNT,JR.,Coronary artery bypass graft (CABG),56,79.0,Y
1831382670,5698851459,MALCOLM,ROBERT,J,III,Colonoscopy,300,87.0,Y
1831480466,3779861422,OCAMPO,LUIS,H,JR.,Colonoscopy,254,82.0,Y
1831532977,2365864162,MAGDON,LOUIS,A,III,Spinal fusion,17,53.0,Y
1841201399,7810185931,ODGERS,CHARLES,J,IV,Knee replacement,14,33.0,Y
1841208279,4880692516,POLHILL,JOHN,L,JR.,Colonoscopy,104,54.0,Y
1841208279,4880692516,POLHILL,JOHN,L,JR.,Hernia repair (minimally invasive),13,67.0,Y
1841215597,1759293004,LOCHER,JAMES,P,JR.,Coronary artery bypass graft (CABG),36,57.0,Y
1841255676,6901819655,SABIK,JOSEPH,F,III,Coronary artery bypass graft (CABG),61,82.0,Y
1841263944,3971599820,RAMAGE,JACK,I,JR.,Colonoscopy,544,98.0,Y
1841266301,7618926080,THOMASON,HENRY,CLAYTON,III,Hip replacement,89,90.0,Y
1841266301,7618926080,THOMASON,HENRY,CLAYTON,III,Knee replacement,240,98.0,Y
1841285756,5294802450,MARTIN,GEORGE,J,JR.,Spinal fusion,65,86.0,Y
1841291135,4284780636,REAGAN,ROBERT,W,JR.,Prostate resection,18,52.0,Y
1841292414,5496783607,PEDLOW,FRANK,X,JR.,Spinal fusion,21,57.0,Y
1841295573,4587552997,TOLER,KENNETH,P,JR.,Cataract surgery,829,93.0,Y
1841313921,6608023353,LAHEY,PHILIP,J,IV,Knee replacement,29,48.0,Y
1841314317,1456457472,COSTIN,JOHN,AUGUST,III,Hernia repair – groin (open),12,81.0,Y
1841314317,1456457472,COSTIN,JOHN,AUGUST,III,Hernia repair (minimally invasive),33,92.0,Y
1841331840,7214053321,PERRIN,RICHARD,PRESTON,II,Coronary angioplasty and stenting,20,36.0,Y
1841343258,6406946318,ATIENZA,CESAR,A,JR.,Hip replacement,30,64.0,Y
1841343258,6406946318,ATIENZA,CESAR,A,JR.,Knee replacement,95,82.0,Y
1841397205,446207138,BISCOE,BYRON,W,JR.,Cataract surgery,51,46.0,Y
1841410024,8628216363,LYLES,THOMAS,E,III,Colonoscopy,272,85.0,Y
1841498763,7517059678,MEREDICK,RICHARD,B,JR.,Knee replacement,12,31.0,Y
1841566650,5890089528,CAMPBELL,EARL,VENDRYES,III,Colonoscopy,84,49.0,Y
1851328959,7810976016,KENNEY,THOMAS,J,JR.,Colonoscopy,315,89.0,Y
1851329197,7214820174,JACKSON,AVERY,MICHAEL,III,Spinal fusion,41,74.0,Y
1851350680,345277372,PETERSON,CHARLES,A,II,Hip replacement,33,66.0,Y
1851350680,345277372,PETERSON,CHARLES,A,II,Knee replacement,107,85.0,Y
1851362941,4486610516,WOLFF,LUTHER,H,III,Hip replacement,39,71.0,Y
1851362941,4486610516,WOLFF,LUTHER,H,III,Knee replacement,111,86.0,Y
1851371355,8224199328,URREA,LUIS,H,II,Knee replacement,53,65.0,Y
1851373674,3678630894,DAVENPORT,CHARLES,W,JR.,Coronary angioplasty and stenting,62,79.0,Y
1851373674,3678630894,DAVENPORT,CHARLES,W,JR.,Pacemaker insertion or repair,43,81.0,Y
1851373922,547258014,BOCK,CHARLES,J,JR.,Cataract surgery,350,75.0,Y
1851376164,9234323106,JOYNER,WALTON,K,JR.,Cataract surgery,17,37.0,Y
1851378954,3375717820,KIRCHMIER,RAYMOND,S,JR.,Spinal fusion,41,74.0,Y
1851386866,3971599275,GOEHRING,LOUIS,A,III,Hernia repair (minimally invasive),14,70.0,Y
1851387872,2668547159,ROBERTSON,JOHN,F,III,Colonoscopy,45,37.0,Y
1851387872,2668547159,ROBERTSON,JOHN,F,III,Hernia repair (minimally invasive),30,90.0,Y
1851399687,7810071511,BERNARD,JOE,DAVID,JR.,Spinal fusion,14,49.0,Y
1851482665,9739204702,DUGAL,JOHN,CHARLES,JR.,Coronary artery bypass graft (CABG),16,32.0,Y
1851552111,4385801158,DASHER,CHARLES,ALEXANDER,JR.,Colonoscopy,309,88.0,Y
1851566095,143391516,CRAWFORD,CARL,V,JR.,Colonoscopy,174,70.0,Y
1851617310,6406177039,LEMERT,JAMES,REX,JR.,Prostate resection,33,78.0,Y
1851633754,9537414388,KREIMIER,EDWARD,LLOYD,III,Hernia repair (minimally invasive),14,70.0,Y
1861404022,4082634746,HOOFNAGLE,ROBERT,F,JR.,Prostate resection,20,57.0,Y
1861409096,8123110236,FAHEY,THOMAS,J,III,Hernia repair – groin (open),15,86.0,Y
1861432114,9133123979,LEHMANN,JAMES,D,JR.,Cataract surgery,1421,98.0,Y
1861447138,5799706040,BARNHORST,DONALD,A,JR.,Cataract surgery,513,84.0,Y
1861448607,2769448075,DICKERSON,WILLIAM,JOHN,II,Colonoscopy,11,22.0,Y
1861454324,9739074493,OBOYNICK,PAUL,L,II,Spinal fusion,15,51.0,Y
1861463424,8921072521,METTS,JOBE,COY,III,Prostate resection,15,46.0,Y
1861475436,2961544630,FORTUIN,FLOYD,D,JR.,Coronary angioplasty and stenting,46,67.0,Y
1861482556,2264405000,FOSTER,MALCOLM,T,III,Coronary angioplasty and stenting,60,77.0,Y
1861484735,3274713763,SALVO,EUGENE,C,JR.,Cataract surgery,58,47.0,Y
1861495111,8325007446,GREEN,JAMES,R,JR.,Hip replacement,27,62.0,Y
1861495111,8325007446,GREEN,JAMES,R,JR.,Knee replacement,49,62.0,Y
1861517625,244413193,HOLTON,LUTHER,H,III,Mastectomy,29,80.0,Y
1861554305,3870549934,DEPAOLO,CHARLES,JAMES,III,Hip replacement,59,81.0,Y
1861554305,3870549934,DEPAOLO,CHARLES,JAMES,III,Knee replacement,57,67.0,Y
1861564304,941210033,FAUST,THOMAS,WILSON,SR.,Colonoscopy,18,26.0,Y
1861679805,6002987625,ABBOTT,JOHN,T,JR.,Prostate resection,66,96.0,Y
1861683989,8325171473,RODDENBERY,SEABORN,A,V,Colonoscopy,88,50.0,Y
1861683989,8325171473,RODDENBERY,SEABORN,A,V,Hernia repair – groin (open),23,94.0,Y
1861745721,9537581327,STEYERS,CURTIS,MERLE,III,Pacemaker insertion or repair,145,98.0,Y
1861751117,941557474,SANCHEZ,EDWARD,JOHN,JR.,Prostate resection,51,91.0,Y
1861758534,6608125802,PIETRAK,STANLEY,J,III,Colonoscopy,142,63.0,Y
1861765471,7315290251,ROBINSON,MICHAEL,W,II,Hernia repair – groin (open),15,86.0,Y
1861765471,7315290251,ROBINSON,MICHAEL,W,II,Hernia repair (minimally invasive),22,83.0,Y
1871013938,3779979539,HANSEN,DWAYNE,MAXWELL,JR.,Colonoscopy,64,43.0,Y
1871544403,8628028354,SCHEUER,JACK,F,JR.,Colonoscopy,11,22.0,Y
1871548412,6709078397,FOSTER,JAMES,G,III,Colonoscopy,74,46.0,Y
1871548412,6709078397,FOSTER,JAMES,G,III,Hernia repair – groin (open),20,92.0,Y
1871548412,6709078397,FOSTER,JAMES,G,III,Mastectomy,31,81.0,Y
1871553487,941292031,LEVERT,FRANCIS,E,II,Colonoscopy,272,85.0,Y
1871554212,9234179201,KELEMEN,JOHN,J,III,Coronary artery bypass graft (CABG),72,88.0,Y
1871555995,9234238379,ESPINEL,LEONARDO,R,JR.,Colonoscopy,118,57.0,Y
1871555995,9234238379,ESPINEL,LEONARDO,R,JR.,Hernia repair (minimally invasive),23,84.0,Y
1871561167,8224087309,CAPOCELLI,ANTHONY,LOUIS,JR.,Spinal fusion,26,62.0,Y
1871570606,446349468,MOORE,RALPH,ERSKINE,III,Hip replacement,29,63.0,Y
1871570606,446349468,MOORE,RALPH,ERSKINE,III,Knee replacement,31,50.0,Y
1871578674,3274423769,HOMESLEY,HOWARD,D,JR.,Hip replacement,249,99.0,Y
1871578674,3274423769,HOMESLEY,HOWARD,D,JR.,Knee replacement,301,99.0,Y
1871582213,1951389139,TIBBS,ROBERT,E,JR.,Spinal fusion,103,95.0,Y
1871590794,3072590629,CANNON,ODEST,F.,JR.,Knee replacement,16,35.0,Y
1871593160,9830092774,JOHNSTON,RICHARD,B,III,Knee replacement,31,50.0,Y
1871619130,4789853102,HORNBACK,WILLIAM,LESLIE,IV,Hernia repair – groin (open),18,90.0,Y
1871646851,9436102761,DUKE,JAMES,JEFFREY,SR.,Prostate resection,14,43.0,Y
1871680785,5597734558,HAMRICK,LEON,C,JR.,Prostate resection,23,63.0,Y
1871685990,1254362486,HORNAK,STEPHEN,J,III,Coronary angioplasty and stenting,13,26.0,Y
1871687087,547360927,GIMBEL,MICHAEL,J,III,Coronary angioplasty and stenting,46,67.0,Y
1871704882,4789820317,THOMASSON,JOSEPH,R,III,Colonoscopy,51,40.0,Y
1871736595,2264656867,RAYBOURN,JAMES,HARRISON,III,Prostate resection,23,63.0,Y
1871813733,3476853383,PERKINS,WILLIAM,JACKSON,JR.,Colonoscopy,140,62.0,Y
1871912204,7911224258,GAULDIN,DONALD,WAYNE,JR.,Cataract surgery,1144,96.0,Y
1881079846,3577859438,HATEF,JEFFREY,B,JR.,Spinal fusion,25,61.0,Y
1881089043,2567778764,SCHULTZ,DOUGLAS,SCOTT,JR.,Hip replacement,40,71.0,Y
1881089043,2567778764,SCHULTZ,DOUGLAS,SCOTT,JR.,Knee replacement,25,44.0,Y
1881624773,3870536089,BOURLAND,WALTER,L,JR.,Mastectomy,34,83.0,Y
1881628642,5294702973,LITTLE,ARTHUR,F,III,Prostate resection,15,46.0,Y
1881646552,6507879780,FARRIS,EDMUND,P,JR.,Cataract surgery,20,38.0,Y
1881652998,5294793501,KARNES,WILLIAM,E,JR.,Colonoscopy,215,77.0,Y
1881658193,1153302799,DENHAM,ERVIN,WOODFORD,III,Hernia repair – groin (open),21,92.0,Y
1881658193,1153302799,DENHAM,ERVIN,WOODFORD,III,Hernia repair (minimally invasive),54,98.0,Y
